id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
trip-031424,2016-05-29 20:23:11,2016-05-29 20:28:33,1,-73.722126,40.609273,-73.719212,40.597013,323
trip-031425,2016-04-23 06:55:25,2016-04-23 07:01:21,1,-73.885373,40.568466,-73.881649,40.580547,356
trip-031426,2016-02-21 09:04:32,2016-02-21 09:14:18,2,-73.84888,40.708926,-73.844412,40.68793,586
trip-031427,2016-01-31 12:32:19,2016-01-31 12:40:02,2,-73.796679,40.740189,-73.816038,40.726971,464
trip-031428,2016-02-26 08:59:55,2016-02-26 09:07:16,1,-73.976056,40.616276,-73.965569,40.624654,441
trip-031429,2016-01-12 10:21:38,2016-01-12 10:31:20,1,-73.732013,40.555204,-73.778459,40.541426,582
trip-031430,2016-06-20 14:12:12,2016-06-20 14:19:34,1,-73.817247,40.617031,-73.807551,40.631747,442
trip-031431,2016-03-12 16:13:31,2016-03-12 16:17:37,6,-73.703268,40.735593,-73.717764,40.719096,246
trip-031432,2016-06-28 17:12:11,2016-06-28 17:18:12,2,-73.776225,40.855333,-73.768736,40.84025,361
trip-031433,2016-05-02 04:34:15,2016-05-02 04:39:57,5,-73.74105,40.714453,-73.733495,40.700255,342
trip-031434,2016-01-04 06:47:34,2016-01-04 06:49:50,1,-73.771912,40.772084,-73.775372,40.764934,137
trip-031435,2016-05-26 15:42:04,2016-05-26 15:50:44,1,-73.962697,40.897595,-73.982579,40.884867,521
trip-031436,2016-02-19 04:06:38,2016-02-19 04:12:46,1,-73.912557,40.839301,-73.927342,40.848211,369
trip-031437,2016-04-13 21:49:47,2016-04-13 21:59:29,2,-74.006986,40.828594,-74.022852,40.870217,583
trip-031438,2016-02-29 04:38:39,2016-02-29 04:44:44,1,-74.038707,40.558389,-74.010538,40.567722,366
trip-031439,2016-02-28 02:03:57,2016-02-28 02:17:18,1,-73.791545,40.834429,-73.736197,40.875647,801
trip-031440,2016-05-16 14:30:09,2016-05-16 14:37:01,4,-73.825974,40.733311,-73.813385,40.753429,413
trip-031441,2016-06-17 07:26:28,2016-06-17 07:32:31,1,-73.756528,40.594434,-73.742192,40.594677,363
trip-031442,2016-06-12 15:11:35,2016-06-12 15:18:51,1,-73.989684,40.702716,-74.002718,40.693025,436
trip-031443,2016-02-26 21:20:13,2016-02-26 21:29:47,1,-73.877291,40.64604,-73.885105,40.610989,574
trip-031444,2016-06-30 08:59:29,2016-06-30 09:14:54,6,-73.868265,40.898295,-73.91813,40.86825,925
trip-031445,2016-05-19 18:51:24,2016-05-19 19:05:47,3,-73.764675,40.695562,-73.765589,40.742457,864
trip-031446,2016-02-27 20:17:29,2016-02-27 20:28:26,1,-73.94667,40.728444,-73.980603,40.71909,658
trip-031447,2016-05-18 08:15:42,2016-05-18 08:23:27,1,-73.96712,40.631961,-73.947643,40.624794,465
trip-031448,2016-02-09 17:13:22,2016-02-09 17:20:59,1,-73.811066,40.718696,-73.821744,40.727775,457
trip-031449,2016-04-30 17:05:24,2016-04-30 17:11:01,2,-73.810642,40.798469,-73.803143,40.805487,337
trip-031450,2016-06-11 11:30:43,2016-06-11 11:37:54,1,-74.03042,40.553833,-74.014935,40.543004,431
trip-031451,2016-04-06 16:38:25,2016-04-06 16:40:58,5,-73.96453,40.658247,-73.965137,40.666333,154
trip-031452,2016-02-08 18:39:02,2016-02-08 18:47:39,1,-73.757341,40.754949,-73.778152,40.759374,517
trip-031453,2016-02-08 20:38:05,2016-02-08 20:41:26,1,-74.049866,40.70703,-74.053598,40.700962,201
trip-031454,2016-03-04 07:57:17,2016-03-04 08:04:05,2,-73.960457,40.793062,-73.936563,40.792129,409
trip-031455,2016-04-13 07:37:36,2016-04-13 07:41:54,2,-73.887133,40.636497,-73.891964,40.632283,258
trip-031456,2016-05-18 19:39:17,2016-05-18 19:49:22,2,-73.852936,40.663823,-73.82479,40.668453,606
trip-031457,2016-01-02 06:50:40,2016-01-02 06:59:21,2,-74.016401,40.747604,-73.985342,40.747655,522
trip-031458,2016-05-13 18:16:39,2016-05-13 18:26:11,1,-74.049378,40.741542,-74.052446,40.76286,573
trip-031459,2016-06-21 07:35:02,2016-06-21 07:59:40,3,-74.047411,40.831482,-73.946483,40.807589,1478
trip-031460,2016-03-31 00:37:44,2016-03-31 00:48:32,1,-73.81213,40.621444,-73.821684,40.586755,648
trip-031461,2016-04-05 19:09:25,2016-04-05 19:20:08,3,-73.87688,40.552343,-73.860954,40.523642,644
trip-031462,2016-05-04 19:07:50,2016-05-04 19:21:01,1,-73.865156,40.726848,-73.83144,40.732289,792
trip-031463,2016-03-28 19:11:20,2016-03-28 19:17:33,1,-74.033326,40.822641,-74.04648,40.815202,374
trip-031464,2016-02-09 20:12:45,2016-02-09 20:19:08,1,-73.880056,40.85554,-73.865057,40.851507,383
trip-031465,2016-06-21 12:57:32,2016-06-21 13:11:29,1,-73.981058,40.637817,-74.01453,40.600799,838
trip-031466,2016-04-09 09:38:05,2016-04-09 10:05:56,1,-74.035875,40.592827,-74.146945,40.59963,1671
trip-031467,2016-06-04 10:24:53,2016-06-04 10:31:25,1,-74.002009,40.679051,-73.986848,40.697853,393
trip-031468,2016-03-21 11:13:39,2016-03-21 11:21:22,1,-73.986144,40.890962,-74.012901,40.910449,463
trip-031469,2016-02-23 02:48:31,2016-02-23 02:56:26,1,-73.790705,40.57543,-73.820953,40.550434,476
trip-031470,2016-04-02 16:15:43,2016-04-02 16:26:31,1,-74.024377,40.747288,-73.995506,40.760523,649
trip-031471,2016-06-19 17:55:12,2016-06-19 18:01:27,1,-73.719296,40.64213,-73.703484,40.638759,376
trip-031472,2016-05-01 17:24:53,2016-05-01 17:35:00,1,-73.873342,40.874175,-73.841183,40.892057,608
trip-031473,2016-06-15 19:20:58,2016-06-15 19:30:26,1,-73.799293,40.829729,-73.777094,40.833115,568
trip-031474,2016-05-19 19:30:24,2016-05-19 19:38:24,1,-73.820788,40.687984,-73.842969,40.69274,480
trip-031475,2016-01-31 15:02:11,2016-01-31 15:11:42,1,-73.801801,40.629336,-73.835682,40.624058,572
trip-031476,2016-01-23 11:21:58,2016-01-23 11:28:45,2,-73.967275,40.799024,-73.973189,40.809752,407
trip-031477,2016-03-19 13:39:46,2016-03-19 13:47:32,1,-73.99357,40.761146,-73.973643,40.747626,466
trip-031478,2016-04-19 04:36:50,2016-04-19 04:44:55,1,-73.812988,40.821381,-73.819259,40.831878,485
trip-031479,2016-03-11 10:27:23,2016-03-11 10:38:08,2,-73.714205,40.786586,-73.71444,40.76359,646
trip-031480,2016-03-04 20:05:04,2016-03-04 20:09:10,1,-73.939002,40.568509,-73.950726,40.571705,246
trip-031481,2016-04-11 10:18:12,2016-04-11 10:30:30,2,-73.987672,40.591156,-73.93662,40.592514,739
trip-031482,2016-03-11 09:55:50,2016-03-11 10:08:57,5,-73.877536,40.681201,-73.833725,40.67364,788
trip-031483,2016-04-28 18:40:50,2016-04-28 18:58:43,3,-74.043615,40.568113,-73.989801,40.610766,1073
trip-031484,2016-04-04 18:49:30,2016-04-04 18:59:25,1,-73.785648,40.5716,-73.755903,40.585425,595
trip-031485,2016-03-14 15:59:57,2016-03-14 16:11:40,1,-73.814123,40.878548,-73.787852,40.852663,703
trip-031486,2016-01-19 12:10:34,2016-01-19 12:16:29,1,-74.035252,40.625695,-74.026356,40.637314,355
trip-031487,2016-04-30 05:54:11,2016-04-30 06:03:03,1,-73.886851,40.744094,-73.919712,40.738507,532
trip-031488,2016-05-08 17:25:40,2016-05-08 17:30:44,1,-73.985458,40.684836,-73.984847,40.692238,305
trip-031489,2016-04-23 18:29:58,2016-04-23 18:41:47,1,-73.881428,40.574016,-73.883725,40.549563,709
trip-031490,2016-03-08 18:56:44,2016-03-08 19:06:17,1,-73.813772,40.664665,-73.834677,40.672837,573
trip-031491,2016-04-01 16:56:52,2016-04-01 17:07:21,2,-73.996473,40.834815,-74.025047,40.818015,629
trip-031492,2016-06-26 17:06:02,2016-06-26 17:14:00,1,-74.047995,40.809531,-74.056266,40.820112,478
trip-031493,2016-01-05 23:57:44,2016-01-06 00:13:21,1,-73.839815,40.603391,-73.848376,40.547629,938
trip-031494,2016-02-28 09:35:40,2016-02-28 09:48:44,1,-73.876115,40.591949,-73.876096,40.567699,784
trip-031495,2016-02-17 08:20:31,2016-02-17 08:27:24,1,-73.846027,40.817372,-73.852213,40.825927,413
trip-031496,2016-06-27 19:51:12,2016-06-27 19:59:42,6,-73.999226,40.736574,-74.01226,40.744487,510
trip-031497,2016-03-09 08:32:17,2016-03-09 09:11:57,1,-74.00252,40.856168,-74.149461,40.850904,2381
trip-031498,2016-02-02 21:18:47,2016-02-02 21:24:36,3,-73.849164,40.736863,-73.847932,40.707762,350
trip-031499,2016-05-10 21:34:13,2016-05-10 21:45:57,1,-73.951996,40.686158,-73.976696,40.651357,704
trip-031500,2016-06-03 16:39:25,2016-06-03 16:56:23,1,-73.996958,40.651159,-73.932189,40.640225,1018
trip-031501,2016-03-06 12:02:43,2016-03-06 12:08:03,1,-73.996811,40.82195,-74.001591,40.807832,321
trip-031502,2016-03-12 18:47:30,2016-03-12 18:54:16,2,-73.886637,40.621038,-73.869846,40.61449,406
trip-031503,2016-02-16 04:31:35,2016-02-16 04:42:21,1,-73.736182,40.727129,-73.746897,40.700049,647
trip-031504,2016-05-02 19:27:54,2016-05-02 19:40:06,2,-74.028998,40.685553,-74.071718,40.69146,732
trip-031505,2016-01-08 07:09:14,2016-01-08 07:14:10,1,-73.797566,40.720102,-73.779591,40.71673,297
trip-031506,2016-03-10 15:50:05,2016-03-10 15:56:32,1,-73.851179,40.571402,-73.853621,40.584406,387
trip-031507,2016-05-09 21:23:10,2016-05-09 21:27:02,4,-73.765231,40.839404,-73.751872,40.845443,232
trip-031508,2016-03-10 19:56:21,2016-03-10 20:07:51,1,-73.826703,40.658861,-73.811235,40.690856,690
trip-031509,2016-03-08 15:35:06,2016-03-08 15:39:09,4,-73.866653,40.613044,-73.84084,40.614231,243
trip-031510,2016-06-02 08:24:53,2016-06-02 08:36:03,2,-73.995013,40.724498,-73.958475,40.683746,671
trip-031511,2016-04-05 09:46:10,2016-04-05 09:51:59,1,-73.74393,40.643191,-73.76059,40.643444,350
trip-031512,2016-01-23 07:12:43,2016-01-23 07:24:27,5,-73.906532,40.716518,-73.947369,40.732879,704
trip-031513,2016-06-08 23:16:11,2016-06-08 23:27:54,1,-73.841851,40.804511,-73.788927,40.784593,704
trip-031514,2016-06-29 11:12:50,2016-06-29 11:20:00,1,-73.798685,40.726937,-73.767217,40.72291,430
trip-031515,2016-04-29 16:22:23,2016-04-29 16:29:47,2,-73.748786,40.852061,-73.750962,40.873118,445
trip-031516,2016-02-13 09:22:41,2016-02-13 09:40:47,1,-73.843258,40.779526,-73.852205,40.71283,1087
trip-031517,2016-02-14 22:27:57,2016-02-14 22:41:08,2,-73.993785,40.83376,-74.014348,40.79636,791
trip-031518,2016-04-03 11:42:47,2016-04-03 11:49:51,1,-73.969164,40.730258,-73.998061,40.738275,425
trip-031519,2016-02-20 23:24:10,2016-02-20 23:29:13,1,-73.973771,40.758174,-73.977019,40.762443,304
trip-031520,2016-05-21 08:09:59,2016-05-21 08:34:21,1,-73.854595,40.846554,-73.784008,40.784868,1463
trip-031521,2016-04-23 20:49:03,2016-04-23 20:56:29,1,-73.899166,40.608528,-73.909884,40.595481,446
trip-031522,2016-06-29 15:54:55,2016-06-29 16:12:12,1,-73.821081,40.883201,-73.896768,40.840386,1038
trip-031523,2016-05-30 18:00:26,2016-05-30 18:09:26,4,-73.917331,40.837468,-73.935526,40.837915,541
trip-031524,2016-02-09 09:35:13,2016-02-09 09:43:22,1,-73.787228,40.697397,-73.772845,40.684073,489
trip-031525,2016-02-02 16:05:04,2016-02-02 16:15:34,1,-73.986979,40.869858,-73.999898,40.8442,631
trip-031526,2016-04-14 01:58:30,2016-04-14 02:06:30,1,-73.725229,40.606197,-73.729878,40.588756,481
trip-031527,2016-03-16 06:19:46,2016-03-16 06:27:33,1,-73.909615,40.693782,-73.938882,40.687521,467
trip-031528,2016-02-24 14:52:19,2016-02-24 14:57:36,1,-73.704872,40.576894,-73.710765,40.578827,317
trip-031529,2016-02-07 20:49:27,2016-02-07 20:57:56,6,-73.708441,40.832009,-73.741912,40.818839,509
trip-031530,2016-03-08 07:30:27,2016-03-08 07:44:18,2,-73.70982,40.728163,-73.738535,40.762296,831
trip-031531,2016-01-22 09:53:22,2016-01-22 10:07:32,3,-73.827219,40.838445,-73.846989,40.867655,850
trip-031532,2016-01-04 16:39:28,2016-01-04 16:49:34,1,-73.819262,40.77858,-73.782635,40.771427,606
trip-031533,2016-05-06 18:06:02,2016-05-06 18:14:09,1,-74.039947,40.610541,-74.060387,40.616105,487
trip-031534,2016-05-26 14:28:42,2016-05-26 14:36:47,6,-73.918618,40.861248,-73.938418,40.858705,485
trip-031535,2016-03-14 09:15:55,2016-03-14 09:26:59,2,-73.984202,40.868752,-73.951118,40.873873,665
trip-031536,2016-03-22 21:13:02,2016-03-22 21:21:56,4,-73.716019,40.75521,-73.696066,40.736203,535
trip-031537,2016-03-15 00:22:59,2016-03-15 00:32:18,1,-73.960582,40.552537,-73.954006,40.580187,559
trip-031538,2016-02-10 17:00:48,2016-02-10 17:11:34,5,-73.798266,40.73012,-73.766148,40.712389,647
trip-031539,2016-06-02 08:27:05,2016-06-02 08:31:52,6,-74.020273,40.613529,-74.020022,40.601403,287
trip-031540,2016-04-23 18:10:01,2016-04-23 18:30:24,1,-73.962226,40.821256,-73.961436,40.753185,1224
trip-031541,2016-01-03 17:15:07,2016-01-03 17:21:15,1,-73.993987,40.686883,-73.997979,40.6921,368
trip-031542,2016-02-20 21:01:27,2016-02-20 21:05:56,2,-73.849186,40.615559,-73.856281,40.607456,269
trip-031543,2016-02-11 08:20:33,2016-02-11 08:24:59,4,-73.848465,40.712754,-73.842507,40.718987,267
trip-031544,2016-03-28 17:52:51,2016-03-28 18:04:06,1,-73.93395,40.65419,-73.918087,40.629683,675
trip-031545,2016-01-10 20:33:14,2016-01-10 20:42:09,2,-73.859606,40.62,-73.841335,40.645552,536
trip-031546,2016-02-02 05:19:19,2016-02-02 05:28:45,1,-73.797345,40.701306,-73.828516,40.695364,566
trip-031547,2016-01-04 16:33:00,2016-01-04 16:38:20,1,-73.896376,40.840511,-73.891803,40.828239,321
trip-031548,2016-02-04 15:13:07,2016-02-04 15:18:37,2,-73.770671,40.565376,-73.783851,40.561015,331
trip-031549,2016-04-06 11:44:47,2016-04-06 12:13:43,3,-73.893352,40.835668,-74.007485,40.780025,1736
trip-031550,2016-01-08 04:38:42,2016-01-08 04:48:21,1,-74.01473,40.614428,-74.068738,40.624303,580
trip-031551,2016-02-28 15:27:38,2016-02-28 15:40:16,1,-73.767956,40.589757,-73.760008,40.537369,758
trip-031552,2016-05-15 19:33:42,2016-05-15 19:45:29,6,-73.963441,40.651958,-73.964466,40.622541,708
trip-031553,2016-05-03 10:54:05,2016-05-03 11:01:53,1,-73.972209,40.8504,-73.981936,40.841843,469
trip-031554,2016-01-27 17:31:03,2016-01-27 17:45:49,2,-73.825389,40.866696,-73.844045,40.896114,887
trip-031555,2016-02-04 18:27:13,2016-02-04 18:38:53,1,-73.880655,40.747099,-73.895672,40.71687,701
trip-031556,2016-05-28 18:22:14,2016-05-28 18:27:58,1,-73.917632,40.822403,-73.908033,40.81757,344
trip-031557,2016-01-24 17:31:36,2016-01-24 17:51:00,5,-73.882836,40.844729,-73.797183,40.833967,1164
trip-031558,2016-03-26 14:07:05,2016-03-26 14:14:16,1,-73.724279,40.718393,-73.708221,40.738955,431
trip-031559,2016-05-13 14:49:37,2016-05-13 14:55:16,1,-73.941857,40.632138,-73.951762,40.659987,339
trip-031560,2016-04-09 08:41:34,2016-04-09 08:48:54,4,-73.868721,40.696501,-73.860458,40.70301,441
trip-031561,2016-01-10 07:52:30,2016-01-10 08:08:16,3,-73.752946,40.686439,-73.706959,40.711262,946
trip-031562,2016-01-04 19:50:10,2016-01-04 20:10:02,2,-73.920899,40.586398,-73.930445,40.517184,1193
trip-031563,2016-04-10 08:34:53,2016-04-10 08:43:58,2,-73.763422,40.58471,-73.754506,40.601911,546
trip-031564,2016-05-31 18:21:30,2016-05-31 18:28:03,1,-73.78239,40.886431,-73.765785,40.870918,394
trip-031565,2016-01-10 12:07:45,2016-01-10 12:14:48,2,-73.738323,40.832935,-73.743039,40.827835,424
trip-031566,2016-06-26 20:50:55,2016-06-26 20:58:13,2,-73.865142,40.797179,-73.845141,40.799157,439
trip-031567,2016-06-18 21:51:46,2016-06-18 22:04:17,2,-73.740169,40.658668,-73.757314,40.621177,752
trip-031568,2016-04-08 21:02:24,2016-04-08 21:11:35,1,-74.034875,40.604663,-74.013812,40.585298,551
trip-031569,2016-06-11 18:18:04,2016-06-11 18:33:02,1,-73.933918,40.6575,-73.876826,40.68197,899
trip-031570,2016-05-30 21:00:03,2016-05-30 21:05:16,2,-73.881111,40.701589,-73.872204,40.682839,314
trip-031571,2016-01-11 07:35:28,2016-01-11 07:47:38,2,-73.92284,40.864401,-73.919332,40.843428,731
trip-031572,2016-06-28 07:10:51,2016-06-28 07:20:06,2,-73.871179,40.745437,-73.873972,40.761821,555
trip-031573,2016-06-20 19:10:21,2016-06-20 19:18:19,1,-73.808364,40.562205,-73.821228,40.552231,478
trip-031574,2016-02-06 19:39:06,2016-02-06 19:56:22,1,-73.920449,40.564326,-73.953273,40.606282,1037
trip-031575,2016-04-11 08:07:28,2016-04-11 08:18:32,1,-73.791882,40.76471,-73.767043,40.759614,665
trip-031576,2016-05-09 00:44:15,2016-05-09 00:54:08,4,-73.780572,40.83722,-73.810598,40.851194,594
trip-031577,2016-05-14 12:22:21,2016-05-14 12:30:08,1,-73.866197,40.803876,-73.87016,40.829423,468
trip-031578,2016-04-11 13:11:13,2016-04-11 13:15:09,3,-73.731576,40.819174,-73.736509,40.815392,237
trip-031579,2016-06-02 21:16:19,2016-06-02 21:31:10,2,-73.921371,40.578344,-73.972519,40.611691,891
trip-031580,2016-03-15 12:03:57,2016-03-15 12:12:03,1,-73.727479,40.711492,-73.735455,40.702156,486
trip-031581,2016-03-23 02:52:15,2016-03-23 02:58:26,1,-73.914416,40.760208,-73.928606,40.755408,371
trip-031582,2016-04-20 07:35:08,2016-04-20 07:42:10,5,-74.033369,40.552262,-74.027503,40.544539,423
trip-031583,2016-03-24 08:23:51,2016-03-24 08:28:49,1,-73.926316,40.567233,-73.913738,40.559703,298
trip-031584,2016-03-09 07:04:10,2016-03-09 07:15:19,1,-73.902439,40.808722,-73.888837,40.790951,670
trip-031585,2016-03-01 11:20:50,2016-03-01 11:28:40,2,-73.750334,40.737902,-73.737172,40.726008,471
trip-031586,2016-06-18 19:52:19,2016-06-18 20:00:30,1,-73.925963,40.843948,-73.908664,40.861935,491
trip-031587,2016-04-21 05:27:37,2016-04-21 05:39:14,1,-73.718607,40.664878,-73.716261,40.70137,697
trip-031588,2016-05-01 12:56:17,2016-05-01 13:06:06,1,-73.892077,40.804855,-73.899298,40.791863,589
trip-031589,2016-01-06 23:11:53,2016-01-06 23:21:32,1,-73.839731,40.571142,-73.863452,40.621816,580
trip-031590,2016-06-10 18:27:39,2016-06-10 18:44:23,1,-73.947668,40.884439,-74.004174,40.906394,1004
trip-031591,2016-05-04 07:50:36,2016-05-04 07:58:14,1,-73.841439,40.602398,-73.827908,40.59025,458
trip-031592,2016-02-02 14:34:35,2016-02-02 14:40:19,1,-73.979302,40.645732,-73.967354,40.660917,344
trip-031593,2016-05-13 14:08:09,2016-05-13 14:19:32,1,-73.86955,40.852825,-73.887235,40.886116,683
trip-031594,2016-05-23 15:25:52,2016-05-23 15:37:39,1,-73.853094,40.72932,-73.826417,40.754879,708
trip-031595,2016-05-05 03:03:47,2016-05-05 03:07:38,3,-73.804059,40.58684,-73.797413,40.5854,231
trip-031596,2016-01-29 12:26:14,2016-01-29 13:06:30,1,-74.003467,40.810067,-74.171193,40.835873,2417
trip-031597,2016-04-22 13:34:11,2016-04-22 13:43:11,2,-73.926471,40.852398,-73.932595,40.881785,541
trip-031598,2016-04-08 08:26:55,2016-04-08 08:35:34,2,-73.838315,40.752706,-73.857209,40.76652,519
trip-031599,2016-02-28 19:36:59,2016-02-28 19:54:29,2,-74.035204,40.773977,-74.000018,40.733885,1050
trip-031600,2016-02-14 13:48:25,2016-02-14 13:57:38,2,-74.041395,40.685658,-74.008886,40.670634,553
trip-031601,2016-05-04 14:06:36,2016-05-04 14:13:09,1,-73.773255,40.745095,-73.763192,40.747276,393
trip-031602,2016-03-17 15:24:57,2016-03-17 15:35:48,1,-73.727106,40.586628,-73.745346,40.61315,652
trip-031603,2016-03-11 17:01:40,2016-03-11 17:09:16,1,-73.838591,40.859994,-73.818109,40.86854,457
trip-031604,2016-04-03 10:18:35,2016-04-03 10:26:21,1,-74.001473,40.681865,-73.986679,40.690681,467
trip-031605,2016-04-27 20:43:56,2016-04-27 20:49:19,1,-73.700278,40.885338,-73.697804,40.900242,323
trip-031606,2016-03-27 10:54:06,2016-03-27 10:59:40,4,-73.71067,40.629018,-73.728519,40.632595,335
trip-031607,2016-02-15 09:35:14,2016-02-15 09:46:36,1,-73.805436,40.846233,-73.80135,40.814577,682
trip-031608,2016-06-15 08:12:20,2016-06-15 08:21:42,2,-73.833561,40.725302,-73.858061,40.736172,562
trip-031609,2016-02-18 19:21:59,2016-02-18 19:37:10,2,-73.868907,40.819112,-73.802602,40.834512,911
trip-031610,2016-06-25 13:01:13,2016-06-25 13:07:42,1,-73.967462,40.606808,-73.934462,40.603449,390
trip-031611,2016-04-28 09:37:40,2016-04-28 09:44:29,5,-73.858127,40.693781,-73.851844,40.683069,409
trip-031612,2016-01-20 07:24:24,2016-01-20 07:33:32,2,-73.978953,40.742576,-73.986726,40.712399,549
trip-031613,2016-02-01 20:10:37,2016-02-01 20:22:19,1,-74.007541,40.800136,-74.058484,40.769739,702
trip-031614,2016-01-01 07:15:53,2016-01-01 07:32:26,1,-73.875173,40.637193,-73.948629,40.628301,993
trip-031615,2016-05-31 04:21:21,2016-05-31 04:29:28,2,-73.991175,40.809128,-74.016335,40.796884,487
trip-031616,2016-03-27 19:28:09,2016-03-27 19:35:48,2,-73.866913,40.564815,-73.86214,40.579023,459
trip-031617,2016-05-29 08:35:52,2016-05-29 08:45:57,2,-73.7541,40.688718,-73.73085,40.677399,605
trip-031618,2016-04-15 09:51:39,2016-04-15 10:00:54,3,-73.927536,40.811689,-73.907443,40.821641,556
trip-031619,2016-04-10 09:18:59,2016-04-10 09:29:42,1,-73.945856,40.810017,-73.910912,40.814592,644
trip-031620,2016-03-09 07:17:47,2016-03-09 07:31:36,1,-74.022198,40.862342,-74.050209,40.847618,829
trip-031621,2016-02-17 08:54:18,2016-02-17 09:00:11,1,-74.039298,40.797436,-74.019966,40.789487,354
trip-031622,2016-04-05 20:58:15,2016-04-05 21:02:03,2,-73.896917,40.613634,-73.89733,40.601316,229
trip-031623,2016-03-03 23:27:09,2016-03-03 23:36:28,2,-73.891187,40.679273,-73.922731,40.670567,560
trip-031624,2016-06-19 18:05:00,2016-06-19 18:09:52,1,-73.728675,40.781046,-73.721659,40.785624,293
trip-031625,2016-01-28 17:02:59,2016-01-28 17:13:46,1,-73.959657,40.617968,-73.975223,40.643288,648
trip-031626,2016-02-28 12:38:17,2016-02-28 12:42:27,1,-73.768371,40.876343,-73.761485,40.882263,251
trip-031627,2016-05-15 08:17:39,2016-05-15 08:17:39,2,-73.810617,40.800568,-73.791118,40.776089,660
trip-031628,2016-01-01 20:49:00,2016-01-01 20:54:55,3,-73.882912,40.856706,-73.897136,40.866312,355
trip-031629,2016-06-23 21:37:09,2016-06-23 21:45:33,4,-74.003455,40.550962,-74.016475,40.571618,505
trip-031630,2016-03-02 20:08:16,2016-03-02 20:12:25,2,-73.95054,40.722782,-73.956773,40.717179,250
trip-031631,2016-01-22 20:33:20,2016-01-22 20:41:12,1,-73.746538,40.561108,-73.739846,40.540671,473
trip-031632,2016-01-01 09:37:31,2016-01-01 09:45:26,1,-73.995316,40.837583,-73.975387,40.840025,475
trip-031633,2016-01-14 19:41:57,2016-01-14 19:49:47,1,-73.892807,40.807805,-73.917696,40.820166,471
trip-031634,2016-06-30 14:54:40,2016-06-30 15:02:36,2,-73.85506,40.878559,-73.848872,40.893395,477
trip-031635,2016-03-19 00:20:50,2016-03-19 00:29:11,2,-73.945803,40.686622,-73.947059,40.661227,502
trip-031636,2016-04-12 12:07:17,2016-04-12 12:12:19,5,-73.730572,40.896446,-73.716342,40.876714,302
